,script_id,words,words_male,words_female,f_percentage,imdb_id,title,year,gross,lines_data,averageRating,numVotes
1497,6610,6468,5085,1383,0.21382189239332097,tt0383010,The Three Stooges,2012,48.0,5.63223255757355e+62,5.1,29607
1498,6611,10727,7968,2759,0.2572014542742612,tt0101545,Career Opportunities,1991,23.0,7.777534362446772e+121,5.9,10324
1499,6612,10148,4934,5214,0.5137958218368152,tt0101635,Curly Sue,1991,69.0,2.5741543234544405e+110,5.9,20021
1500,6613,4799,4267,532,0.11085642842258804,tt0081455,Scanners,1981,,7.77777777777777e+48,6.8,46775
1501,6614,8776,6498,2278,0.25957155879671834,tt1480656,Cosmopolis,2012,0.0,7.776435777773232e+79,5.1,43930
1502,6617,11844,9061,2783,0.23497129348193177,tt2096672,Dumb and Dumber To,2014,91.0,7.777777777676771e+116,5.6,126483
1503,6622,8986,7630,1356,0.1509014021811707,tt0780653,The Wolfman,2010,68.0,6.442777563776761e+61,5.8,101625
1504,6625,9850,8183,1667,0.16923857868020303,tt0359715,My Best Friend's Birthday,1987,,7.777777777777772e+86,5.6,3919
1505,6634,5904,3113,2791,0.47273035230352306,tt2980648,The Hundred-Foot Journey,2014,57.0,3.257777542524451e+86,7.3,74998
1506,6649,5236,3490,1746,0.33346065699006877,tt1446714,Prometheus,2012,137.0,1.3755475442376703e+78,7.0,560406
1507,6672,8641,8096,545,0.06307140377271149,tt0286716,Hulk,2003,190.0,7.77757777567777e+88,5.6,248735
1508,6674,1982,1881,101,0.05095862764883956,tt0330793,The Punisher,2004,47.0,77767656567474.0,6.4,147825
1509,6679,8598,6488,2110,0.24540590835077924,tt0316654,Spider-Man 2,2004,522.0,7.77777677767727e+76,7.3,532459
1510,6701,12849,10052,2797,0.2176823099073858,tt0051201,Witness for the Prosecution,1957,,5.675666667777671e+92,8.4,104488
1511,6707,5318,3635,1683,0.3164723580293343,tt0109348,Bullets Over Broadway,1994,27.0,7.55562547525452e+50,7.4,34791
1512,6709,2693,2030,663,0.2461938358707761,tt0118954,Deconstructing Harry,1997,20.0,6.76265467265403e+19,7.4,41745
1513,6712,9531,8562,969,0.10166824047843878,tt0115798,The Cable Guy,1996,118.0,7.767775777775572e+101,6.1,149962
1514,6724,11632,9754,1878,0.16145116918844565,tt0202677,The Way of the Gun,2000,9.0,7.777777455357451e+81,6.7,31387
1515,6726,7111,6181,930,0.13078329348896076,tt0120177,Spawn,1997,104.0,6.573467777777341e+66,5.3,63070
1516,6727,8213,6503,1710,0.20820650188725193,tt0102803,The Rocketeer,1991,96.0,7.75576777777777e+72,6.5,52014
1517,6731,6626,5494,1132,0.1708421370359191,tt0102789,Ricochet,1991,45.0,6.53777337767766e+48,6.2,15749
1518,6742,5378,4743,635,0.11807363332093715,tt0087062,City Heat,1984,99.0,7.77755575555777e+66,5.5,8901
1519,6747,5776,4560,1216,0.21052631578947367,tt1637688,In Time,2011,41.0,4.457777136777771e+78,6.7,363599
1520,6752,1648,1073,575,0.34890776699029125,tt0372588,Team America: World Police,2004,45.0,5735764266663.0,7.2,157533
1521,6798,6751,1246,5505,0.815434750407347,tt0091306,Jumpin' Jack Flash,1986,60.0,1.00402431023145e+62,5.9,17848
1522,6815,13307,11486,1821,0.13684526940707897,tt0362270,The Life Aquatic with Steve Zissou,2004,33.0,7.777777646776771e+130,7.3,175694
1523,6816,7597,6016,1581,0.20810846386731605,tt0265666,The Royal Tenenbaums,2001,80.0,6.677677675567742e+114,7.6,260901
1524,6822,11727,9556,2171,0.18512833631789888,tt0405296,A Scanner Darkly,2006,7.0,7.777774444142642e+110,7.1,105105
1525,6827,8395,6494,1901,0.22644431209053006,tt2333804,The Zero Theorem,2013,,7.777777677751432e+86,6.1,44688
1526,6832,7891,6798,1093,0.13851222912178432,tt0838221,The Darjeeling Limited,2007,15.0,6.777777777777771e+95,7.2,176747
1527,6833,19788,11630,8158,0.41227006266424093,tt0416320,Match Point,2005,31.0,7.777775645543532e+148,7.6,202981
1528,6836,3360,1052,2308,0.6869047619047619,tt0077651,Halloween,1978,174.0,5.3343537520000004e+45,7.8,222370
1529,6837,3872,1777,2095,0.5410640495867769,tt0082495,Halloween II,1981,79.0,4.531673372426129e+40,6.5,72435
1530,6845,7149,5337,1812,0.25346202266051193,tt0936501,Taken,2008,175.0,7.635323366777771e+84,7.8,557935
1531,6846,6243,4807,1436,0.2300176197341022,tt0093777,Prince of Darkness,1987,31.0,7.73533546317455e+41,6.7,36109
1532,6847,4445,4144,301,0.06771653543307087,tt0096256,They Live,1988,27.0,7.77767777777776e+35,7.3,106588
1533,6852,9974,8443,1531,0.15349909765390013,tt0098625,We're No Angels,1989,23.0,7.77777773353477e+108,6.2,21278
1534,6854,5696,4021,1675,0.29406601123595505,tt0367089,The Squid and the Whale,2005,9.0,6.77733356576762e+66,7.3,76643
1535,6858,5737,2571,3166,0.5518563709255708,tt0114852,Village of the Damned,1995,18.0,3.44147564523334e+61,5.7,28151
1536,6864,9820,8195,1625,0.16547861507128309,tt1250777,Kick-Ass,2010,52.0,7.774777777777542e+84,7.6,517641
1537,6867,15452,10564,4888,0.31633445508672015,tt1791528,Inherent Vice,2014,8.0,3.544313357777541e+115,6.7,92341
1538,6903,5262,3311,1951,0.370771569745344,tt2350496,The Lunchbox,2013,4.0,6.742673750075031e+60,7.8,48950
1539,6905,8892,8395,497,0.05589293747188484,tt2582802,Whiplash,2014,13.0,7.754377777577771e+86,8.5,690437
1540,6907,9841,2736,7105,0.7219794736307286,tt2305051,Wild,2014,40.0,3.34110000000453e+108,7.1,117799
1541,6908,10909,9648,1261,0.11559262993858282,tt1872194,The Judge,2014,50.0,7.775357777777433e+116,7.4,173904
1542,6910,8343,5218,3125,0.3745655040153422,tt1126590,Big Eyes,2014,15.0,2.0075643631367702e+76,7.0,83769
1543,6911,9051,3514,5537,0.6117556071152359,tt3316960,Still Alice,2014,19.0,5.363000000003421e+116,7.5,124342
1544,6912,6473,1798,4675,0.7222308048818168,tt2321549,The Babadook,2014,0.0,4.43241100125011e+74,6.8,190336
1545,6916,9023,3993,5030,0.5574642580073147,tt0381681,Before Sunset,2004,8.0,5.57564352344252e+58,8.0,228786
1546,6918,5581,5467,114,0.020426446873320195,tt1528100,Exodus: Gods and Kings,2014,69.0,7.577755767777769e+67,6.0,157490
1547,6919,6570,2608,3962,0.6030441400304414,tt2388715,Oculus,2013,29.0,6.13624173435435e+79,6.5,114455
1548,6922,7937,7304,633,0.07975305531057074,tt1175491,W.,2008,30.0,4.57777677644677e+38,6.3,45637
1549,6925,6102,5720,382,0.06260242543428385,tt0803057,The Promotion,2008,0.0,3.5777577777777706e+89,5.6,17970
1550,6930,9417,8367,1050,0.11150047785919083,tt0384680,The Weather Man,2005,16.0,7.774435434777652e+122,6.5,76756
1551,6931,5609,4888,721,0.128543412372972,tt0469641,World Trade Center,2006,93.0,7.777777777777772e+74,5.9,76690
1552,6958,9177,6241,2936,0.31993026043369294,tt0079268,Hanover Street,1979,,7.77777777777772e+75,6.0,4578
1553,6962,6944,4154,2790,0.4017857142857143,tt1307068,Seeking a Friend for the End of the World,2012,7.0,7.753675434437442e+107,6.7,106284
1554,6965,13628,13136,492,0.03610214264749046,tt0870111,Frost/Nixon,2008,22.0,7.777777777777771e+93,7.7,101433
1555,6966,7893,6611,1282,0.16242239959457747,tt0891527,Lions for Lambs,2007,18.0,7.70577777754467e+63,6.2,46830
1556,6968,12606,10690,1916,0.15199111534190068,tt0454848,Inside Man,2006,117.0,7.777767677777773e+157,7.6,331585
1557,6973,9447,5695,3752,0.3971631205673759,tt0120907,eXistenZ,1999,4.0,2.7576324445333302e+91,6.8,92229
1558,6992,7054,3424,3630,0.5146016444570456,tt0120082,Scream 2,1997,191.0,3.222411601645441e+98,6.2,153662
1559,7014,11081,4054,7027,0.6341485425503114,tt0114436,Showgirls,1995,40.0,5.655700000022002e+124,4.9,61020
1560,7034,1963,1629,334,0.17014773306164035,tt0107711,Nowhere to Run,1993,46.0,7.764663445673539e+24,5.7,21299
1561,7050,8174,2380,5794,0.7088328847565452,tt0109642,Dolores Claiborne,1995,48.0,2.3621100000433104e+63,7.4,38040
1562,7057,6498,4267,2231,0.3433364112034472,tt1512235,Super,2010,,5.676777756467769e+76,6.7,74000
1563,7058,8232,6008,2224,0.27016520894071916,tt0267913,Scooby-Doo,2002,229.0,4.2576777777525407e+83,5.1,96432
1564,7067,5893,4186,1707,0.2896657050738164,tt0104040,The Cutting Edge,1992,52.0,3.65667436777555e+50,6.9,18438
1565,7075,11660,10550,1110,0.09519725557461406,tt0061619,El Dorado,1966,47.0,7.776454457764541e+99,7.6,23645
1566,7080,6136,4901,1235,0.20127118644067796,tt0053125,North by Northwest,1959,,7.47667776252753e+48,8.3,291566
1567,7089,6509,3559,2950,0.4532186203717929,tt0074512,Family Plot,1976,,4.434653514753769e+44,6.8,20143
1568,7093,7802,4602,3200,0.41015124327095615,tt1403865,True Grit,2010,188.0,4.354324343477771e+73,7.6,304936
1569,7102,5108,3734,1374,0.2689898198903681,tt0113409,In the Mouth of Madness,1994,18.0,6.777766654654451e+49,7.2,59546
1570,7104,4308,1377,2931,0.6803621169916435,tt1369706,The Ward,2010,,4.32232063354e+59,5.6,39786
1571,7119,7587,6918,669,0.0881771451166469,tt0086066,The Outsiders,1983,70.0,7.77762547333556e+60,7.1,73449
1572,7120,2552,1795,757,0.2966300940438871,tt0099785,Home Alone,1990,588.0,5.5215755647575694e+20,7.6,451485
1573,7124,8121,4597,3524,0.4339367073020564,tt0127536,Elizabeth,1998,55.0,2.22453334302322e+57,7.4,91445
1574,7126,6395,3087,3308,0.5172791243158718,tt0338427,Shopgirl,2005,13.0,4.520044520044231e+112,6.3,23141
1575,7129,7003,4093,2910,0.41553619877195486,tt0079638,Norma Rae,1979,,2.55543333453143e+50,7.3,10177
1576,7130,9053,6661,2392,0.2642218049265437,tt1726669,Killer Joe,2011,2.0,5.3456344777777714e+175,6.7,71570
1577,7132,6645,5550,1095,0.16478555304740405,tt0081480,Seems Like Old Times,1980,,7.667727775475769e+44,6.7,8487
1578,7134,13226,7320,5906,0.44654468471193104,tt0076095,The Goodbye Girl,1977,,1.4304343355632e+92,7.4,12222
1579,7135,14920,11311,3609,0.24189008042895443,tt0102411,The Marrying Man,1991,25.0,4.7436677777777704e+123,5.8,5077
1580,7137,10273,9840,433,0.04214932346928842,tt0120773,The Odd Couple II,1998,35.0,7.576564755347772e+107,6.5,9018
1581,7148,5657,1074,4583,0.8101467208767898,tt0119345,I Know What You Did Last Summer,1997,136.0,4.4024132112302203e+55,5.7,130547
1582,7149,4554,3267,1287,0.2826086956521739,tt1179891,My Bloody Valentine,2009,59.0,7.675415542047231e+62,5.4,52948
1583,7154,7005,6856,149,0.021270521056388294,tt0418689,Flags of Our Fathers,2006,44.0,5.77477777777653e+72,7.0,116014
1584,7157,9828,2447,7381,0.751017501017501,tt1131734,Jennifer's Body,2009,18.0,1.2001342120313603e+89,5.2,112888
1585,7167,2667,1514,1153,0.432320959880015,tt0397065,House of Wax,2005,43.0,2.6336364446367697e+21,5.3,113616
1586,7171,10613,9172,1441,0.13577687741449165,tt1124035,The Ides of March,2011,44.0,7.717744433325371e+113,7.1,212546
1587,7174,4629,2958,1671,0.3609850939727803,tt0758746,Friday the 13th,2009,75.0,5.74646233556454e+44,5.5,95024
1588,7175,3611,2471,1140,0.31570202160066463,tt0422401,Hatchet,2006,,7.77664777745554e+31,5.7,28329
1589,7176,4720,3977,743,0.15741525423728814,tt1270835,Hatchet II,2010,,2.56477742525477e+35,5.5,12151
1590,7177,5057,2403,2654,0.5248170852283963,tt1870419,Hatchet III,2013,,5.4753440142045394e+38,5.7,8162
1591,7179,10093,9230,863,0.08550480531061132,tt0077294,Capricorn One,1978,,7.766777777777771e+65,6.9,19762
1592,7180,5016,3671,1345,0.26814194577352474,tt0113537,Kicking and Screaming,1995,1.0,4.3466567764757505e+50,6.8,11134
1593,7206,10595,8462,2133,0.20132137800849456,tt0080487,Caddyshack,1980,128.0,3.4556677744667706e+89,7.3,102962
1594,7207,6651,5295,1356,0.20387911592241767,tt2231253,Wild Card,2015,,3.465434666447361e+87,5.6,50081
1595,7209,3599,2355,1244,0.34565156988052237,tt0067893,Two-Lane Blacktop,1971,,5.41345537552554e+24,7.2,11021
1596,7210,3133,3133,0,0.0,tt0070518,Pat Garrett & Billy the Kid,1973,,7.77777757577777e+25,7.3,17723
1597,7212,8466,7178,1288,0.1521379636191826,tt0102511,Naked Lunch,1991,5.0,4.2775377647737703e+55,7.1,46053
1598,7214,14767,12159,2608,0.17661000880341302,tt0338751,The Aviator,2004,144.0,7.777776677777772e+118,7.5,327023
1599,7215,6071,3165,2906,0.47866908252347223,tt0094964,Dead Ringers,1988,19.0,7.77733606355444e+53,7.3,39984
1600,7216,7450,6320,1130,0.15167785234899328,tt0961722,Cabin Fever 2: Spring Fever,2009,,7.67764666357777e+64,4.3,12666
1601,7219,7345,5978,1367,0.18611300204220557,tt0081207,My Bodyguard,1980,,1.3775344454454403e+78,7.1,8456
1602,7231,2532,1971,561,0.22156398104265404,tt1424381,Predators,2010,57.0,7.65577574675756e+44,6.4,208708
1603,7233,4936,4324,612,0.1239870340356564,tt0100403,Predator 2,1990,63.0,7.67667757765677e+40,6.3,143575
1604,7235,4983,3516,1467,0.2944009632751355,tt0758730,Aliens vs. Predator: Requiem,2007,52.0,7.77751376773367e+63,4.7,114280
1605,7237,7089,5403,1686,0.23783326280152348,tt0076590,Rabid,1977,,6.74565744562476e+54,6.3,15267
1606,7243,7647,7647,0,0.0,tt0265086,Black Hawk Down,2001,167.0,7.777777777777772e+98,7.7,358136
1607,7247,9992,9212,780,0.07806244995996797,tt0343737,The Good Shepherd,2006,79.0,7.777774777525251e+77,6.7,97179
1608,7251,6073,4685,1388,0.22855260991272847,tt0971209,A Perfect Getaway,2009,17.0,4.5557744535777704e+75,6.5,66615
1609,7252,4954,4431,523,0.10557125555106985,tt1411250,Riddick,2013,44.0,6.477777777767671e+48,6.4,151961
1610,7261,3562,2515,1047,0.293935991016283,tt0094919,Critters 2,1988,8.0,7.54546640413656e+31,5.5,13539
1611,7278,7070,6317,753,0.10650636492220651,tt0471042,Tower Heist,2011,85.0,7.777777777777772e+90,6.2,131284
1612,7290,10731,9140,1591,0.14826204454384492,tt0087332,Ghostbusters,1984,592.0,4.777775677777771e+105,7.8,347218
1613,7295,6547,4326,2221,0.3392393462654651,tt0804516,P2,2007,5.0,5.00000252345563e+70,5.9,31197
1614,7298,10734,7396,3338,0.31097447363517794,tt1714206,The Spectacular Now,2013,7.0,6.776654766434561e+128,7.1,142042
1615,7302,7184,5703,1481,0.20615256124721604,tt1465522,Tucker and Dale vs. Evil,2010,,7.777654466777652e+118,7.5,162416
1616,7307,7496,3360,4136,0.551760939167556,tt2172584,Maps to the Stars,2014,,3.76463337000033e+96,6.2,37303
1617,7308,9442,8091,1351,0.14308409235331498,tt0095253,The Great Outdoors,1988,87.0,6.555655777776562e+77,6.7,38507
1618,7311,10852,8554,2298,0.21175820125322523,tt0084726,Star Trek II: The Wrath of Khan,1982,42.0,2.1311463577774402e+119,7.7,110759
1619,7323,8884,7524,1360,0.15308419630796938,tt0104850,Memoirs of an Invisible Man,1992,30.0,7.655774447777771e+73,6.0,22140
1620,7324,4693,3924,769,0.16386106967824418,tt0082449,Ghost Story,1981,,7.760465347777671e+43,6.3,7410
1621,7325,6735,5986,749,0.11121009651076466,tt2377322,Deliver Us from Evil,2014,32.0,7.765675474446761e+91,6.2,69389
1622,7328,9023,7623,1400,0.1551590380139643,tt0106519,Carlito's Way,1993,77.0,7.777777777777771e+62,7.9,196515
1623,7329,12254,9996,2258,0.1842663620042435,tt0995039,Ghost Town,2008,15.0,7.774735475677631e+107,6.7,69093
1624,7330,10700,8723,1977,0.1847663551401869,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,384.0,7.742466454777773e+107,6.1,417059
1625,7332,9159,7576,1583,0.17283546238672345,tt3045616,Mortdecai,2015,7.0,7.5477776347777715e+87,5.5,65702
1626,7342,2254,763,1491,0.6614906832298136,tt0104070,Death Becomes Her,1992,122.0,221034112131.0,6.6,100696
1627,7344,5100,4275,825,0.16176470588235295,tt0890870,Saw IV,2007,80.0,6.567666775665421e+68,5.9,137898
1628,7349,5608,3608,2000,0.3566333808844508,tt2918436,The Lazarus Effect,2015,26.0,6.566433366433551e+89,5.2,40351
1629,7351,6942,6183,759,0.10933448573898012,tt0452592,Borderland,2007,,7.77777777776555e+73,5.7,9334
1630,7355,7619,7619,0,0.0,tt2567712,Starred Up,2013,,7.777777777777774e+130,7.4,42581
1631,7358,8669,3617,5052,0.5827661783366017,tt2431286,Philomena,2013,40.0,4.777654000374441e+118,7.6,92796
1632,7361,9457,8333,1124,0.1188537591202284,tt2717860,The Riot Club,2014,,6.777433367777772e+159,6.0,21175
1633,7362,6861,2397,4464,0.6506340183646698,tt2837296,Second Coming,2014,,3.2445012200003212e+155,5.2,494
1634,7364,17802,14289,3513,0.19733737782271654,tt0395584,The Devil's Rejects,2005,22.0,7.752454515577741e+89,6.8,91521
1635,7378,9946,9760,186,0.01870098532073195,tt1341167,Four Lions,2010,,7.777777777777772e+124,7.3,70455
1636,7382,7518,5281,2237,0.29755254056930036,tt0101540,Cape Fear,1991,163.0,4.45444377274775e+53,7.3,168696
1637,7383,7250,6443,807,0.11131034482758621,tt0099371,Days of Thunder,1990,170.0,7.777777777777671e+56,6.0,77493
1638,7386,15137,12619,2518,0.1663473607716192,tt0453467,Deja Vu,2006,85.0,4.7777754627777606e+94,7.0,288629
1639,7406,6359,4921,1438,0.22613618493473817,tt1706620,Snowpiercer,2013,4.0,7.777757777777742e+96,7.1,307207
1640,7413,4042,2859,1183,0.2926768926274122,tt2179136,American Sniper,2014,372.0,7.777477740033171e+57,7.3,429730
1641,7423,9029,8595,434,0.04806733857570052,tt0086465,Trading Places,1983,249.0,7.77777777777777e+52,7.5,131812
1642,7424,3897,2535,1362,0.3494996150885296,tt0089346,Into the Night,1985,16.0,4.77743234336322e+41,6.5,10792
1643,7426,10342,8534,1808,0.17482111777219106,tt0100485,Revenge,1990,32.0,7.77777633456444e+64,6.3,16300
1644,7427,8221,5382,2839,0.3453351173823136,tt0477080,Unstoppable,2010,89.0,3.5313650372477706e+78,6.8,181850
1645,7429,7177,5734,1443,0.20105893827504528,tt0094898,Coming to America,1988,270.0,6.65667557777777e+77,7.0,160335
1646,7440,8519,8519,0,0.0,tt0112740,Crimson Tide,1995,182.0,6.57777776777777e+70,7.3,99237
1647,7441,4670,3765,905,0.1937901498929336,tt0100224,Narrow Margin,1990,22.0,4.57777643443775e+39,6.6,7736
1648,7445,3148,1690,1458,0.46315120711562896,tt0093223,House of Games,1987,5.0,2.43412344446655e+69,7.3,20259
1649,7446,6278,5472,806,0.12838483593501115,tt0167190,Hellboy,2004,82.0,7.776677547777769e+67,6.8,302648
1650,7447,8431,5598,2833,0.33602182422014,tt2024432,Identity Thief,2013,143.0,2.2245667777760705e+98,5.7,122398
1651,7450,4743,4433,310,0.06535947712418301,tt0067927,Vanishing Point,1971,,7.77777777767677e+69,7.2,26104
1652,7454,7397,6628,769,0.10396106529674193,tt0070666,Serpico,1973,,7.777764343577771e+62,7.7,106641
1653,7463,16989,16225,764,0.04497027488374831,tt0065528,Catch-22,1970,,7.777777777777771e+79,7.1,21550
1654,7466,7677,6119,1558,0.20294385827797318,tt0473075,Prince of Persia: The Sands of Time,2010,100.0,7.777756776677772e+89,6.6,267882
1655,7474,3869,2585,1284,0.3318686999224606,tt1031280,Splinter,2008,,4.36434546444623e+54,6.1,32680
1656,7475,4874,3537,1337,0.2743126795240049,tt0452702,Vacancy,2007,24.0,6.443455567654531e+71,6.2,93021
1657,7494,10525,7882,2643,0.2511163895486936,tt0037884,The Lost Weekend,1945,,7.777136564465431e+111,7.9,32791
1658,7499,6222,5218,1004,0.16136290581806492,tt0120784,Payback,1999,139.0,4.552345677777771e+84,7.1,129709
1659,7502,10760,9709,1051,0.09767657992565056,tt0327056,Mystic River,2003,129.0,7.7777734675454715e+118,7.9,411330
1660,7508,8426,8109,317,0.03762164728222169,tt0450405,Cirque du Freak: The Vampire's Assistant,2009,16.0,7.777677577777771e+101,5.8,42708
1661,7516,8307,2766,5541,0.6670278078728783,tt1939659,Carrie,2013,37.0,2.0000244200000205e+108,5.9,131199
1662,7521,6820,5097,1723,0.25263929618768327,tt0093378,La Bamba,1987,120.0,4.43573524647455e+71,6.9,27880
1663,7522,5591,5146,445,0.07959220175281703,tt1599348,Safe House,2012,137.0,3.336777777765571e+84,6.7,202186
1664,7523,8166,7656,510,0.06245407788390889,tt0266987,Spy Game,2001,,7.777576777777772e+81,7.1,142607
1665,7526,5758,4958,800,0.13893713094824592,tt0041866,She Wore a Yellow Ribbon,1949,,7.777445675745761e+47,7.3,15493
1666,7535,10491,4549,5942,0.5663902392526928,tt0102316,Little Man Tate,1991,51.0,4.3502344323653005e+109,6.6,13613
1667,7540,6560,4936,1624,0.2475609756097561,tt0100802,Total Recall,1990,244.0,2.3313423676577707e+106,7.5,295709
1668,7544,6548,4847,1701,0.25977397678680514,tt0086200,Risky Business,1983,175.0,7.777777565557771e+99,6.8,79116
1669,7545,7463,6676,787,0.1054535709500201,tt2199571,Run All Night,2015,27.0,7.777777525567661e+76,6.6,99945
1670,7548,9843,6707,3136,0.31860205221985166,tt0107497,Malice,1993,96.0,4.445224266755231e+99,6.4,22153
1671,7549,5528,4126,1402,0.2536179450072359,tt0101669,Dead Again,1991,78.0,7.5257406767763e+47,6.9,25459
1672,7554,5601,4523,1078,0.19246563113729692,tt2515034,The Gunman,2015,10.0,5.76777777775534e+58,5.8,38258
1673,7557,3096,1493,1603,0.5177648578811369,tt1588398,Sleeping Beauty,2011,,5.3341024420210005e+43,5.3,30577
1674,7563,5392,5392,0,0.0,tt0887912,The Hurt Locker,2008,19.0,7.777777767777771e+86,7.6,414159
1675,7565,6179,4820,1359,0.21993850137562712,tt0142688,The Ninth Gate,1999,32.0,5.777777777777751e+90,6.7,163975
1676,7583,8493,7890,603,0.07099964676792653,tt0074119,All the President's Men,1976,,7.777777577777771e+91,8.0,99848
1677,7593,9286,6022,3264,0.35149687701916865,tt0091983,Something Wild,1986,19.0,7.77777777777777e+50,6.9,15838
1678,7597,3110,2091,1019,0.3276527331189711,tt0463854,28 Weeks Later,2007,36.0,5.34455554375664e+55,7.0,254780
1679,7602,4699,2731,1968,0.4188125133007023,tt0114898,Waterworld,1995,176.0,2.7764346331313605e+34,6.2,177136
1680,7607,2256,1346,910,0.4033687943262411,tt0060490,Harper,1966,,4.47621454257705e+19,6.9,7966
1681,7610,12140,4643,7497,0.6175453047775947,tt0073747,The Stepford Wives,1975,,7.66771677763236e+21,6.9,15882
1682,7623,6733,4186,2547,0.3782860537650379,tt1336617,Cyrus,2010,8.0,1.4543656456457402e+82,6.3,33404
1683,7624,5707,4315,1392,0.24391098650779744,tt1588334,"Jeff, Who Lives at Home",2011,4.0,7.522334775435771e+68,6.5,61386
1684,7626,12772,8738,4034,0.3158471656749139,tt1321860,The Beaver,2011,1.0,7.777544346752131e+90,6.6,46809
1685,7627,10612,9845,767,0.07227666792310591,tt1386588,The Other Guys,2010,131.0,7.773577777477762e+95,6.6,238006
1686,7630,10070,7864,2206,0.21906653426017875,tt0357413,Anchorman: The Legend of Ron Burgundy,2004,117.0,7.777777776527551e+85,7.2,324662
1687,7631,3704,1239,2465,0.6654967602591793,tt3235888,It Follows,2014,15.0,2.1023433334100006e+84,6.8,203228
1688,7633,7547,3715,3832,0.5077514244070491,tt2561546,The Town That Dreaded Sundown,2014,,4.634666524611e+66,5.6,13204
1689,7647,6400,5012,1388,0.216875,tt1012804,Redbelt,2008,2.0,7.575566343777771e+86,6.7,20168
1690,7651,8845,7489,1356,0.15330695308083664,tt0489099,Jumper,2008,97.0,7.775577777777772e+83,6.1,282934
1691,7657,9822,8622,1200,0.12217470983506414,tt0988045,Sherlock Holmes,2009,242.0,7.777756765773551e+93,7.6,573980
1692,7659,6078,4737,1341,0.22063178677196446,tt1959490,Noah,2014,107.0,7.73257644567657e+69,5.7,239967
1693,7678,1702,171,1531,0.899529964747356,tt0075612,3 Women,1977,,2.00003010010122e+16,7.8,13396
1694,7681,9103,7339,1764,0.19378226958145667,tt1670345,Now You See Me,2013,126.0,7.777777720655762e+67,7.3,585018
1695,7682,4924,2098,2826,0.5739236393176279,tt0465580,Push,2009,36.0,7.777300000000001e+55,6.1,104497
1696,7696,11156,7546,3610,0.32359268555037646,tt0483607,Doomsday,2008,13.0,7.45555775467755e+70,6.0,71409
1697,7697,5730,3136,2594,0.4527050610820244,tt0082763,Modern Problems,1981,,7.54742345644365e+57,5.1,4790
1698,7698,7936,3304,4632,0.5836693548387096,tt0259446,My Big Fat Greek Wedding,2002,360.0,1.3402233224732103e+56,6.5,118067
1699,7704,10466,5256,5210,0.49780240779667495,tt3181822,The Boy Next Door,2015,36.0,2.1103563556463302e+102,4.7,37335
1700,7706,7196,6621,575,0.07990550305725402,tt1980209,Pain & Gain,2013,53.0,7.777777777777671e+88,6.4,197856
1701,7709,13464,12101,1363,0.101232917409388,tt1020072,Selma,2014,55.0,3.44454677777667e+92,7.5,84232
1702,7716,8193,5227,2966,0.3620163554253631,tt3316948,American Ultra,2015,14.0,5.3545443432113307e+98,6.1,82903
1703,7730,12312,11513,799,0.06489603638726446,tt2802144,Kingsman: The Secret Service,2014,136.0,7.774745777777772e+106,7.7,579250
1704,7731,6768,4021,2747,0.4058806146572104,tt2403021,The Green Inferno,2013,7.0,5.100001425734441e+84,5.3,37565
1705,7732,7883,1988,5895,0.7478117467969048,tt2118624,The Final Girls,2015,,1.13342211123423e+72,6.6,33467
1706,7733,8590,6386,2204,0.25657741559953434,tt1340138,Terminator Genisys,2015,92.0,7.777777776435341e+74,6.3,254756
1707,7737,5785,3416,2369,0.40950734658599824,tt1853739,You're Next,2011,20.0,4.45547433422441e+58,6.6,85709
1708,7738,9225,6392,2833,0.30710027100271003,tt2980592,The Guest,2014,,3.546543534465351e+90,6.7,88783
1709,7740,6894,5456,1438,0.20858717725558457,tt3397884,Sicario,2015,48.0,4.14430254554557e+101,7.6,360485
1710,7742,5656,4603,1053,0.18617397454031118,tt2345737,The Rover,2014,1.0,7.7777777777347715e+59,6.4,43837
1711,7752,5473,4217,1256,0.2294902247396309,tt0164912,Stuart Little,1999,239.0,2.3514654654556705e+96,5.9,123488
1712,7756,10530,9855,675,0.0641025641025641,tt1398426,Straight Outta Compton,2015,166.0,7.777777777767771e+85,7.8,176151
1713,7759,11930,9649,2281,0.1911986588432523,tt3332064,Pan,2015,36.0,4.4777777777777706e+100,5.7,59200
1714,7763,8574,5888,2686,0.3132726848612083,tt1535108,Elysium,2013,99.0,2.23504424677724e+77,6.6,413785
1715,7765,9866,5351,4515,0.45763227245084126,tt1716777,People Like Us,2012,13.0,7.77777533512467e+107,7.1,41024
1716,7766,5482,3730,1752,0.3195913900036483,tt0800080,The Incredible Hulk,2008,163.0,5.55755463337777e+38,6.7,426137
1717,7769,10683,7367,3316,0.31039970045867266,tt3622592,Paper Towns,2015,33.0,6.467777777333331e+111,6.3,93409
1718,7770,10419,9348,1071,0.10279297437374028,tt0416449,300,2006,280.0,7.777555777775471e+79,7.6,722430
1719,7779,6209,3585,2624,0.4226123369302625,tt2226417,Insidious: Chapter 2,2013,89.0,1.1333145710253402e+86,6.6,151301
1720,7780,10114,6483,3631,0.35900731659086416,tt0386588,Hitch,2005,241.0,7.777621736741261e+63,6.6,291761
1721,7796,9083,6970,2113,0.23263239017945614,tt0101507,Boyz n the Hood,1991,118.0,4.64363016477777e+74,7.7,121669
